0.00000000E+00	9.65101500E-01	1.28266620E-01	1.70249450E-06
2.50000000E-03	9.64911330E-01	1.28903400E-01	-3.19684180E-03
5.00000000E-03	9.64371590E-01	1.30700440E-01	-6.36581010E-03
7.50000000E-03	9.63477830E-01	1.33641930E-01	-9.50124300E-03
1.00000000E-02	9.62220900E-01	1.37708560E-01	-1.25988900E-02
1.25000000E-02	9.60587380E-01	1.42877470E-01	-1.56543020E-02
1.50000000E-02	9.58560050E-01	1.49122150E-01	-1.86628450E-02
1.75000000E-02	9.56118550E-01	1.56412340E-01	-2.16197060E-02
2.00000000E-02	9.53239940E-01	1.64714080E-01	-2.45199120E-02
2.25000000E-02	9.49899470E-01	1.73989650E-01	-2.73583690E-02
2.50000000E-02	9.46071200E-01	1.84197630E-01	-3.01299160E-02
2.75000000E-02	9.41728770E-01	1.95293130E-01	-3.28294430E-02
3.00000000E-02	9.36846090E-01	2.07227860E-01	-3.54519670E-02
3.25000000E-02	9.31397920E-01	2.19950670E-01	-3.79928150E-02
3.50000000E-02	9.25360450E-01	2.33407680E-01	-4.04477750E-02
3.75000000E-02	9.18711950E-01	2.47542760E-01	-4.28131940E-02
4.00000000E-02	9.11432870E-01	2.62298230E-01	-4.50861380E-02
4.25000000E-02	9.03506140E-01	2.77615350E-01	-4.72646290E-02
4.50000000E-02	8.94917360E-01	2.93434690E-01	-4.93477590E-02
4.75000000E-02	8.85654960E-01	3.09696710E-01	-5.13356980E-02
5.00000000E-02	8.75710050E-01	3.26342250E-01	-5.32297040E-02
5.25000000E-02	8.65076030E-01	3.43313200E-01	-5.50322190E-02
5.50000000E-02	8.53748270E-01	3.60552830E-01	-5.67469040E-02
5.75000000E-02	8.41723680E-01	3.78006080E-01	-5.83786710E-02
6.00000000E-02	8.29000390E-01	3.95619820E-01	-5.99335780E-02
6.25000000E-02	8.15577450E-01	4.13342830E-01	-6.14187390E-02
6.50000000E-02	8.01454370E-01	4.31126010E-01	-6.28422210E-02
6.75000000E-02	7.86630710E-01	4.48922260E-01	-6.42129190E-02
7.00000000E-02	7.71105700E-01	4.66686380E-01	-6.55404890E-02
7.25000000E-02	7.54877660E-01	4.84374950E-01	-6.68353280E-02
7.50000000E-02	7.37943400E-01	5.01946040E-01	-6.81085030E-02
7.75000000E-02	7.20297980E-01	5.19358760E-01	-6.93716760E-02
8.00000000E-02	7.01934290E-01	5.36572870E-01	-7.06370730E-02
8.25000000E-02	6.82842650E-01	5.53548310E-01	-7.19174990E-02
8.50000000E-02	6.63010410E-01	5.70244590E-01	-7.32262930E-02
8.75000000E-02	6.42421820E-01	5.86620060E-01	-7.45772370E-02
9.00000000E-02	6.21058000E-01	6.02631210E-01	-7.59845160E-02
9.25000000E-02	5.98896970E-01	6.18231800E-01	-7.74626610E-02
9.50000000E-02	5.75913710E-01	6.33372010E-01	-7.90265430E-02
9.75000000E-02	5.52080240E-01	6.47997540E-01	-8.06912860E-02
1.00000000E-01	5.27365930E-01	6.62048430E-01	-8.24720230E-02
1.02500000E-01	5.01738250E-01	6.75458060E-01	-8.43835640E-02
1.05000000E-01	4.75163730E-01	6.88152070E-01	-8.64400050E-02
1.07500000E-01	4.47609220E-01	7.00047450E-01	-8.86541740E-02
1.10000000E-01	4.19043590E-01	7.11051840E-01	-9.10369460E-02
1.12500000E-01	3.89439720E-01	7.21063270E-01	-9.35964480E-02
1.15000000E-01	3.58776810E-01	7.29970410E-01	-9.63371680E-02
1.17500000E-01	3.27042850E-01	7.37653520E-01	-9.92589610E-02
1.20000000E-01	2.94237480E-01	7.43986410E-01	-1.02356110E-01
1.22500000E-01	2.60374620E-01	7.48839330E-01	-1.05616690E-01
1.25000000E-01	2.25484560E-01	7.52082980E-01	-1.09022280E-01
1.27500000E-01	1.89615190E-01	7.53593110E-01	-1.12548270E-01
1.30000000E-01	1.52831890E-01	7.53255540E-01	-1.16164690E-01
1.32500000E-01	1.15216290E-01	7.50970780E-01	-1.19837610E-01
1.35000000E-01	7.68636880E-02	7.46657930E-01	-1.23530850E-01
1.37500000E-01	3.78794570E-02	7.40257180E-01	-1.27207840E-01
1.40000000E-01	-1.62486780E-03	7.31730550E-01	-1.30833450E-01
1.42500000E-01	-4.15352120E-02	7.21060900E-01	-1.34375360E-01
1.45000000E-01	-8.17376840E-02	7.08249650E-01	-1.37805150E-01
1.47500000E-01	-1.22120140E-01	6.93313480E-01	-1.41098840E-01
1.50000000E-01	-1.62572380E-01	6.76280560E-01	-1.44236890E-01
1.52500000E-01	-2.02984990E-01	6.57186830E-01	-1.47203940E-01
1.55000000E-01	-2.43247130E-01	6.36072970E-01	-1.49987960E-01
1.57500000E-01	-2.83243540E-01	6.12982060E-01	-1.52579360E-01
1.60000000E-01	-3.22851240E-01	5.87958560E-01	-1.54969750E-01
1.62500000E-01	-3.61936770E-01	5.61048890E-01	-1.57150530E-01
1.65000000E-01	-4.00354980E-01	5.32303960E-01	-1.59111490E-01
1.67500000E-01	-4.37950680E-01	5.01783280E-01	-1.60839450E-01
1.70000000E-01	-4.74564070E-01	4.69559470E-01	-1.62317480E-01
1.72500000E-01	-5.10039640E-01	4.35721360E-01	-1.63525060E-01
1.75000000E-01	-5.44236910E-01	4.00373740E-01	-1.64439150E-01
1.77500000E-01	-5.77039990E-01	3.63633030E-01	-1.65035790E-01
1.80000000E-01	-6.08362760E-01	3.25619560E-01	-1.65291650E-01
1.82500000E-01	-6.38147710E-01	2.86449080E-01	-1.65184780E-01
1.85000000E-01	-6.66358650E-01	2.46226360E-01	-1.64694440E-01
1.87500000E-01	-6.92969080E-01	2.05043460E-01	-1.63799900E-01
1.90000000E-01	-7.17949200E-01	1.62983350E-01	-1.62478890E-01
1.92500000E-01	-7.41254260E-01	1.20128600E-01	-1.60706110E-01
1.95000000E-01	-7.62816460E-01	7.65732810E-02	-1.58452390E-01
1.97500000E-01	-7.82541430E-01	3.24357720E-02	-1.55684810E-01
2.00000000E-01	-8.00309140E-01	-1.21296550E-02	-1.52367600E-01
2.02500000E-01	-8.15978020E-01	-5.69241100E-02	-1.48463700E-01
2.05000000E-01	-8.29390700E-01	-1.01698370E-01	-1.43936210E-01
2.07500000E-01	-8.40379990E-01	-1.46149220E-01	-1.38749530E-01
2.10000000E-01	-8.48774830E-01	-1.89915950E-01	-1.32870050E-01
2.12500000E-01	-8.54407820E-01	-2.32575160E-01	-1.26267130E-01
2.15000000E-01	-8.57127750E-01	-2.73632920E-01	-1.18915620E-01
2.17500000E-01	-8.56822200E-01	-3.12516490E-01	-1.10802400E-01
2.20000000E-01	-8.53453760E-01	-3.48573780E-01	-1.01938670E-01
2.22500000E-01	-8.47107330E-01	-3.81094800E-01	-9.23774990E-02
2.25000000E-01	-8.38032940E-01	-4.09367820E-01	-8.22292220E-02
2.27500000E-01	-8.26659350E-01	-4.32766220E-01	-7.16633010E-02
2.30000000E-01	-8.13559780E-01	-4.50837710E-01	-6.08903910E-02
2.32500000E-01	-7.99376410E-01	-4.63358680E-01	-5.01309420E-02
2.35000000E-01	-7.84733290E-01	-4.70335690E-01	-3.95845890E-02
2.37500000E-01	-7.70170060E-01	-4.71965350E-01	-2.94110830E-02
2.40000000E-01	-7.56111480E-01	-4.68579040E-01	-1.97246460E-02
2.42500000E-01	-7.42868190E-01	-4.60594650E-01	-1.05977070E-02
2.45000000E-01	-7.30652380E-01	-4.48481310E-01	-2.06882730E-03
2.47500000E-01	-7.19593550E-01	-4.32732170E-01	5.84855220E-03
2.50000000E-01	-7.09750540E-01	-4.13843520E-01	1.31570690E-02
2.52500000E-01	-7.01123820E-01	-3.92305050E-01	1.98660670E-02
2.55000000E-01	-6.93673020E-01	-3.68602150E-01	2.59835280E-02
2.57500000E-01	-6.87337940E-01	-3.43225550E-01	3.15114050E-02
2.60000000E-01	-6.82056490E-01	-3.16680490E-01	3.64467040E-02
2.62500000E-01	-6.77776680E-01	-2.89487750E-01	4.07881550E-02
2.65000000E-01	-6.74456410E-01	-2.62173740E-01	4.45439100E-02
2.67500000E-01	-6.72051530E-01	-2.35248370E-01	4.77376200E-02
2.70000000E-01	-6.70511610E-01	-2.09171140E-01	5.04122670E-02
2.72500000E-01	-6.69791140E-01	-1.84316010E-01	5.26287930E-02
2.75000000E-01	-6.69857580E-01	-1.60952190E-01	5.44587590E-02
2.77500000E-01	-6.70690590E-01	-1.39247410E-01	5.59761300E-02
2.80000000E-01	-6.72294300E-01	-1.19287340E-01	5.72529010E-02
2.82500000E-01	-6.74736250E-01	-1.01102030E-01	5.83570970E-02
2.85000000E-01	-6.78192290E-01	-8.46903870E-02	5.93488660E-02
2.87500000E-01	-6.82960180E-01	-7.00310280E-02	6.02743810E-02
2.90000000E-01	-6.89419720E-01	-5.70743150E-02	6.11619550E-02
2.92500000E-01	-6.97948440E-01	-4.57250900E-02	6.20238190E-02
2.95000000E-01	-7.08828620E-01	-3.58335680E-02	6.28626120E-02
2.97500000E-01	-7.22186460E-01	-2.71994400E-02	6.36794720E-02
3.00000000E-01	-7.37981400E-01	-1.95741340E-02	6.44812790E-02
3.02500000E-01	-7.56033100E-01	-1.26440740E-02	6.52852660E-02
3.05000000E-01	-7.76054750E-01	-5.99932490E-03	6.61190680E-02
3.07500000E-01	-7.97667720E-01	8.86025620E-04	6.70141590E-02
3.10000000E-01	-8.20392880E-01	8.63598650E-03	6.79920900E-02
3.12500000E-01	-8.43630210E-01	1.79117260E-02	6.90479340E-02
3.15000000E-01	-8.66638560E-01	2.93230540E-02	7.01394340E-02
3.17500000E-01	-8.88523910E-01	4.33330540E-02	7.11863790E-02
3.20000000E-01	-9.08247490E-01	6.01682080E-02	7.20786410E-02
3.22500000E-01	-9.24672460E-01	7.97437510E-02	7.26918370E-02
3.25000000E-01	-9.36663130E-01	1.01623650E-01	7.29103870E-02
3.27500000E-01	-9.43232640E-01	1.25037120E-01	7.26508740E-02
3.30000000E-01	-9.43715490E-01	1.48956710E-01	7.18732300E-02
3.32500000E-01	-9.37928990E-01	1.72229060E-01	7.05771060E-02
3.35000000E-01	-9.26266620E-01	1.93755130E-01	6.87958040E-02
3.37500000E-01	-9.09651270E-01	2.12693430E-01	6.65927600E-02
3.40000000E-01	-8.89337600E-01	2.28603310E-01	6.40508640E-02
3.42500000E-01	-8.66658800E-01	2.41456260E-01	6.12541820E-02
3.45000000E-01	-8.42836970E-01	2.51534490E-01	5.82740980E-02
3.47500000E-01	-8.18902390E-01	2.59295290E-01	5.51661110E-02
3.50000000E-01	-7.95692500E-01	2.65260540E-01	5.19734940E-02
3.52500000E-01	-7.73879290E-01	2.69947080E-01	4.87312550E-02
3.55000000E-01	-7.53990780E-01	2.73829480E-01	4.54667620E-02
3.57500000E-01	-7.36419030E-01	2.77324190E-01	4.21977790E-02
3.60000000E-01	-7.21423740E-01	2.80786950E-01	3.89310360E-02
3.62500000E-01	-7.09140500E-01	2.84518120E-01	3.56627170E-02
3.65000000E-01	-6.99595330E-01	2.88771550E-01	3.23797150E-02
3.67500000E-01	-6.92724000E-01	2.93763930E-01	2.90613740E-02
3.70000000E-01	-6.88396640E-01	2.99677680E-01	2.56829770E-02
3.72500000E-01	-6.86449450E-01	3.06650570E-01	2.22208420E-02
3.75000000E-01	-6.86719130E-01	3.14756240E-01	1.86561800E-02
3.77500000E-01	-6.89069060E-01	3.23986230E-01	1.49748980E-02
3.80000000E-01	-6.93399350E-01	3.34237960E-01	1.11644250E-02
3.82500000E-01	-6.99640890E-01	3.45304930E-01	7.21153000E-03
3.85000000E-01	-7.07734870E-01	3.56868500E-01	3.10280380E-03
3.87500000E-01	-7.17600660E-01	3.68499290E-01	-1.17363520E-03
3.90000000E-01	-7.29100390E-01	3.79676650E-01	-5.62626780E-03
3.92500000E-01	-7.42015640E-01	3.89824820E-01	-1.02584320E-02
3.95000000E-01	-7.56054270E-01	3.98357030E-01	-1.50674010E-02
3.97500000E-01	-7.70887550E-01	4.04720670E-01	-2.00436630E-02
4.00000000E-01	-7.86190920E-01	4.08440030E-01	-2.51684180E-02
4.02500000E-01	-8.01663230E-01	4.09150100E-01	-3.04099800E-02
4.05000000E-01	-8.17026970E-01	4.06613690E-01	-3.57222790E-02
4.07500000E-01	-8.32025340E-01	4.00719990E-01	-4.10462980E-02
4.10000000E-01	-8.46419940E-01	3.91470540E-01	-4.63125080E-02
4.12500000E-01	-8.59984050E-01	3.78960370E-01	-5.14435420E-02
4.15000000E-01	-8.72491560E-01	3.63358110E-01	-5.63587490E-02
4.17500000E-01	-8.83710500E-01	3.44885660E-01	-6.09812000E-02
4.20000000E-01	-8.93411900E-01	3.23801000E-01	-6.52441970E-02
4.22500000E-01	-9.01395830E-01	3.00388170E-01	-6.90933290E-02
4.25000000E-01	-9.07521870E-01	2.74953490E-01	-7.24826900E-02
4.27500000E-01	-9.11724100E-01	2.47826000E-01	-7.53677560E-02
4.30000000E-01	-9.14004870E-01	2.19362290E-01	-7.77004210E-02
4.32500000E-01	-9.14423720E-01	1.89952370E-01	-7.94307420E-02
4.35000000E-01	-9.13100950E-01	1.60019430E-01	-8.05146910E-02
4.37500000E-01	-9.10234030E-01	1.30008470E-01	-8.09224140E-02
4.40000000E-01	-9.06105940E-01	1.00361410E-01	-8.06430120E-02
4.42500000E-01	-9.01065930E-01	7.14749510E-02	-7.96859600E-02
4.45000000E-01	-8.95482800E-01	4.36468340E-02	-7.80788210E-02
4.47500000E-01	-8.89695140E-01	1.70366380E-02	-7.58602670E-02
4.50000000E-01	-8.83985970E-01	-8.33182570E-03	-7.30712570E-02
4.52500000E-01	-8.78582100E-01	-3.25245380E-02	-6.97493490E-02
4.55000000E-01	-8.73656120E-01	-5.56328850E-02	-6.59282330E-02
4.57500000E-01	-8.69322930E-01	-7.77215700E-02	-6.16405310E-02
4.60000000E-01	-8.65646670E-01	-9.88039170E-02	-5.69204160E-02
4.62500000E-01	-8.62667840E-01	-1.18840450E-01	-5.18043090E-02
4.65000000E-01	-8.60435760E-01	-1.37747480E-01	-4.63300000E-02
4.67500000E-01	-8.59024170E-01	-1.55405110E-01	-4.05346090E-02
4.70000000E-01	-8.58526100E-01	-1.71663140E-01	-3.44516860E-02
4.72500000E-01	-8.59042600E-01	-1.86348070E-01	-2.81087000E-02
4.75000000E-01	-8.60674110E-01	-1.99269610E-01	-2.15269300E-02
4.77500000E-01	-8.63506270E-01	-2.10220910E-01	-1.47247240E-02
4.80000000E-01	-8.67584580E-01	-2.18971650E-01	-7.72302130E-03
4.82500000E-01	-8.72888220E-01	-2.25261220E-01	-5.51607680E-04
4.85000000E-01	-8.79318520E-01	-2.28803310E-01	6.74430330E-03
4.87500000E-01	-8.86701850E-01	-2.29307250E-01	1.40979090E-02
4.90000000E-01	-8.94793320E-01	-2.26511000E-01	2.14187140E-02
4.92500000E-01	-9.03279610E-01	-2.20216600E-01	2.85982580E-02
4.95000000E-01	-9.11792800E-01	-2.10324880E-01	3.55217020E-02
4.97500000E-01	-9.19933720E-01	-1.96866590E-01	4.20792680E-02
5.00000000E-01	-9.27292350E-01	-1.80019890E-01	4.81745460E-02
5.02500000E-01	-9.33469350E-01	-1.60103390E-01	5.37310240E-02
5.05000000E-01	-9.38116270E-01	-1.37545080E-01	5.86971900E-02
5.07500000E-01	-9.40996310E-01	-1.12836170E-01	6.30471070E-02
5.10000000E-01	-9.42038010E-01	-8.64815330E-02	6.67742750E-02
5.12500000E-01	-9.41342380E-01	-5.89552170E-02	6.98819900E-02
5.15000000E-01	-9.39131370E-01	-3.06695900E-02	7.23763860E-02
5.17500000E-01	-9.35669010E-01	-1.96393470E-03	7.42651910E-02
5.20000000E-01	-9.31200990E-01	2.68925470E-02	7.55600460E-02
5.22500000E-01	-9.25931600E-01	5.56953520E-02	7.62782260E-02
5.25000000E-01	-9.20024980E-01	8.43010990E-02	7.64410030E-02
5.27500000E-01	-9.13612880E-01	1.12617690E-01	7.60691580E-02
5.30000000E-01	-9.06805500E-01	1.40581520E-01	7.51789730E-02
5.32500000E-01	-8.99706550E-01	1.68127930E-01	7.37817530E-02
5.35000000E-01	-8.92423780E-01	1.95168790E-01	7.18865100E-02
5.37500000E-01	-8.85068810E-01	2.21586880E-01	6.95022900E-02
5.40000000E-01	-8.77756860E-01	2.47245230E-01	6.66378350E-02
5.42500000E-01	-8.70618480E-01	2.71999640E-01	6.33003240E-02
5.45000000E-01	-8.63814690E-01	2.95703590E-01	5.94963750E-02
5.47500000E-01	-8.57535880E-01	3.18205350E-01	5.52355380E-02
5.50000000E-01	-8.51978600E-01	3.39343830E-01	5.05336910E-02
5.52500000E-01	-8.47314820E-01	3.58946790E-01	4.54139060E-02
5.55000000E-01	-8.43674190E-01	3.76831350E-01	3.99047370E-02
5.57500000E-01	-8.41147290E-01	3.92806740E-01	3.40383750E-02
5.60000000E-01	-8.39798980E-01	4.06680300E-01	2.78514740E-02
5.62500000E-01	-8.39674490E-01	4.18266440E-01	2.13885880E-02
5.65000000E-01	-8.40792200E-01	4.27396830E-01	1.47048060E-02
5.67500000E-01	-8.43133000E-01	4.33930650E-01	7.86433510E-03
5.70000000E-01	-8.46639120E-01	4.37762080E-01	9.35362690E-04
5.72500000E-01	-8.51220970E-01	4.38820470E-01	-6.01545940E-03
5.75000000E-01	-8.56759890E-01	4.37061560E-01	-1.29260990E-02
5.77500000E-01	-8.63101750E-01	4.32455600E-01	-1.97394210E-02
5.80000000E-01	-8.70050170E-01	4.24981580E-01	-2.64014190E-02
5.82500000E-01	-8.77370490E-01	4.14631400E-01	-3.28581270E-02
5.85000000E-01	-8.84804950E-01	4.01422210E-01	-3.90524290E-02
5.87500000E-01	-8.92090440E-01	3.85411420E-01	-4.49222760E-02
5.90000000E-01	-8.98973090E-01	3.66709630E-01	-5.04008680E-02
5.92500000E-01	-9.05223170E-01	3.45489400E-01	-5.54180350E-02
5.95000000E-01	-9.10653190E-01	3.21987170E-01	-5.99020010E-02
5.97500000E-01	-9.15131750E-01	2.96495410E-01	-6.37817680E-02
6.00000000E-01	-9.18584250E-01	2.69345420E-01	-6.69908380E-02
6.02500000E-01	-9.20983290E-01	2.40888160E-01	-6.94720430E-02
6.05000000E-01	-9.22337990E-01	2.11482040E-01	-7.11822170E-02
6.07500000E-01	-9.22686710E-01	1.81489340E-01	-7.20953890E-02
6.10000000E-01	-9.22092460E-01	1.51276630E-01	-7.22038600E-02
6.12500000E-01	-9.20641560E-01	1.21213730E-01	-7.15173870E-02
6.15000000E-01	-9.18447980E-01	9.16689370E-02	-7.00610440E-02
6.17500000E-01	-9.15661810E-01	6.30011200E-02	-6.78721770E-02
6.20000000E-01	-9.12474210E-01	3.55491870E-02	-6.49968780E-02
6.22500000E-01	-9.09108990E-01	9.61909510E-03	-6.14868540E-02
6.25000000E-01	-9.05798760E-01	-1.45296730E-02	-5.73975930E-02
6.27500000E-01	-9.02756970E-01	-3.66928750E-02	-5.27876090E-02
6.30000000E-01	-9.00162480E-01	-5.67205230E-02	-4.77177010E-02
